,product,price,quantity,sales,date,region
1270,pink morsel,$5.00,494,"$2,470.00",2021-08-26,east
1271,pink morsel,$5.00,430,"$2,150.00",2021-08-26,west
1272,pink morsel,$5.00,434,"$2,170.00",2021-08-27,north
1273,pink morsel,$5.00,452,"$2,260.00",2021-08-27,south
1274,pink morsel,$5.00,428,"$2,140.00",2021-08-27,east
1275,pink morsel,$5.00,409,"$2,045.00",2021-08-27,west
1276,pink morsel,$5.00,498,"$2,490.00",2021-08-28,north
1277,pink morsel,$5.00,464,"$2,320.00",2021-08-28,south
1278,pink morsel,$5.00,446,"$2,230.00",2021-08-28,east
1279,pink morsel,$5.00,488,"$2,440.00",2021-08-28,west
1280,pink morsel,$5.00,437,"$2,185.00",2021-08-29,north
1281,pink morsel,$5.00,470,"$2,350.00",2021-08-29,south
1282,pink morsel,$5.00,489,"$2,445.00",2021-08-29,east
1283,pink morsel,$5.00,473,"$2,365.00",2021-08-29,west
1284,pink morsel,$5.00,413,"$2,065.00",2021-08-30,north
1285,pink morsel,$5.00,403,"$2,015.00",2021-08-30,south
1286,pink morsel,$5.00,432,"$2,160.00",2021-08-30,east
1287,pink morsel,$5.00,460,"$2,300.00",2021-08-30,west
1288,pink morsel,$5.00,409,"$2,045.00",2021-08-31,north
1289,pink morsel,$5.00,488,"$2,440.00",2021-08-31,south
1290,pink morsel,$5.00,433,"$2,165.00",2021-08-31,east
1291,pink morsel,$5.00,436,"$2,180.00",2021-08-31,west
1292,pink morsel,$5.00,466,"$2,330.00",2021-09-01,north
1293,pink morsel,$5.00,448,"$2,240.00",2021-09-01,south
1294,pink morsel,$5.00,424,"$2,120.00",2021-09-01,east
1295,pink morsel,$5.00,499,"$2,495.00",2021-09-01,west
1296,pink morsel,$5.00,416,"$2,080.00",2021-09-02,north
1297,pink morsel,$5.00,483,"$2,415.00",2021-09-02,south
1298,pink morsel,$5.00,417,"$2,085.00",2021-09-02,east
1299,pink morsel,$5.00,480,"$2,400.00",2021-09-02,west
1300,pink morsel,$5.00,451,"$2,255.00",2021-09-03,north
1301,pink morsel,$5.00,449,"$2,245.00",2021-09-03,south
1302,pink morsel,$5.00,404,"$2,020.00",2021-09-03,east
1303,pink morsel,$5.00,454,"$2,270.00",2021-09-03,west
1304,pink morsel,$5.00,479,"$2,395.00",2021-09-04,north
1305,pink morsel,$5.00,433,"$2,165.00",2021-09-04,south
1306,pink morsel,$5.00,404,"$2,020.00",2021-09-04,east
1307,pink morsel,$5.00,427,"$2,135.00",2021-09-04,west
1308,pink morsel,$5.00,466,"$2,330.00",2021-09-05,north
1309,pink morsel,$5.00,458,"$2,290.00",2021-09-05,south
1310,pink morsel,$5.00,409,"$2,045.00",2021-09-05,east
1311,pink morsel,$5.00,451,"$2,255.00",2021-09-05,west
1312,pink morsel,$5.00,469,"$2,345.00",2021-09-06,north
1313,pink morsel,$5.00,437,"$2,185.00",2021-09-06,south
1314,pink morsel,$5.00,467,"$2,335.00",2021-09-06,east
1315,pink morsel,$5.00,460,"$2,300.00",2021-09-06,west
1316,pink morsel,$5.00,408,"$2,040.00",2021-09-07,north
1317,pink morsel,$5.00,411,"$2,055.00",2021-09-07,south
1318,pink morsel,$5.00,454,"$2,270.00",2021-09-07,east
1319,pink morsel,$5.00,467,"$2,335.00",2021-09-07,west
1320,pink morsel,$5.00,485,"$2,425.00",2021-09-08,north
1321,pink morsel,$5.00,489,"$2,445.00",2021-09-08,south
1322,pink morsel,$5.00,496,"$2,480.00",2021-09-08,east
1323,pink morsel,$5.00,496,"$2,480.00",2021-09-08,west
1324,pink morsel,$5.00,400,"$2,000.00",2021-09-09,north
1325,pink morsel,$5.00,415,"$2,075.00",2021-09-09,south
1326,pink morsel,$5.00,469,"$2,345.00",2021-09-09,east
1327,pink morsel,$5.00,449,"$2,245.00",2021-09-09,west
1328,pink morsel,$5.00,414,"$2,070.00",2021-09-10,north
1329,pink morsel,$5.00,473,"$2,365.00",2021-09-10,south
1330,pink morsel,$5.00,403,"$2,015.00",2021-09-10,east
1331,pink morsel,$5.00,475,"$2,375.00",2021-09-10,west
1332,pink morsel,$5.00,454,"$2,270.00",2021-09-11,north
1333,pink morsel,$5.00,403,"$2,015.00",2021-09-11,south
1334,pink morsel,$5.00,400,"$2,000.00",2021-09-11,east
1335,pink morsel,$5.00,459,"$2,295.00",2021-09-11,west
1336,pink morsel,$5.00,487,"$2,435.00",2021-09-12,north
1337,pink morsel,$5.00,497,"$2,485.00",2021-09-12,south
1338,pink morsel,$5.00,490,"$2,450.00",2021-09-12,east
1339,pink morsel,$5.00,441,"$2,205.00",2021-09-12,west
1340,pink morsel,$5.00,483,"$2,415.00",2021-09-13,north
1341,pink morsel,$5.00,488,"$2,440.00",2021-09-13,south
1342,pink morsel,$5.00,498,"$2,490.00",2021-09-13,east
1343,pink morsel,$5.00,483,"$2,415.00",2021-09-13,west
1344,pink morsel,$5.00,452,"$2,260.00",2021-09-14,north
1345,pink morsel,$5.00,477,"$2,385.00",2021-09-14,south
1346,pink morsel,$5.00,456,"$2,280.00",2021-09-14,east
1347,pink morsel,$5.00,442,"$2,210.00",2021-09-14,west
1348,pink morsel,$5.00,414,"$2,070.00",2021-09-15,north
1349,pink morsel,$5.00,421,"$2,105.00",2021-09-15,south
1350,pink morsel,$5.00,485,"$2,425.00",2021-09-15,east
1351,pink morsel,$5.00,453,"$2,265.00",2021-09-15,west
1352,pink morsel,$5.00,438,"$2,190.00",2021-09-16,north
1353,pink morsel,$5.00,422,"$2,110.00",2021-09-16,south
1354,pink morsel,$5.00,423,"$2,115.00",2021-09-16,east
1355,pink morsel,$5.00,491,"$2,455.00",2021-09-16,west
1356,pink morsel,$5.00,454,"$2,270.00",2021-09-17,north
1357,pink morsel,$5.00,470,"$2,350.00",2021-09-17,south
1358,pink morsel,$5.00,473,"$2,365.00",2021-09-17,east
1359,pink morsel,$5.00,454,"$2,270.00",2021-09-17,west
1360,pink morsel,$5.00,440,"$2,200.00",2021-09-18,north
1361,pink morsel,$5.00,500,"$2,500.00",2021-09-18,south
1362,pink morsel,$5.00,485,"$2,425.00",2021-09-18,east
1363,pink morsel,$5.00,458,"$2,290.00",2021-09-18,west
1364,pink morsel,$5.00,492,"$2,460.00",2021-09-19,north
1365,pink morsel,$5.00,437,"$2,185.00",2021-09-19,south
1366,pink morsel,$5.00,478,"$2,390.00",2021-09-19,east
1367,pink morsel,$5.00,435,"$2,175.00",2021-09-19,west
1368,pink morsel,$5.00,496,"$2,480.00",2021-09-20,north
1369,pink morsel,$5.00,477,"$2,385.00",2021-09-20,south
1370,pink morsel,$5.00,430,"$2,150.00",2021-09-20,east
1371,pink morsel,$5.00,445,"$2,225.00",2021-09-20,west
1372,pink morsel,$5.00,479,"$2,395.00",2021-09-21,north
1373,pink morsel,$5.00,479,"$2,395.00",2021-09-21,south
1374,pink morsel,$5.00,489,"$2,445.00",2021-09-21,east
1375,pink morsel,$5.00,459,"$2,295.00",2021-09-21,west
1376,pink morsel,$5.00,457,"$2,285.00",2021-09-22,north
1377,pink morsel,$5.00,419,"$2,095.00",2021-09-22,south
1378,pink morsel,$5.00,462,"$2,310.00",2021-09-22,east
1379,pink morsel,$5.00,424,"$2,120.00",2021-09-22,west
1380,pink morsel,$5.00,415,"$2,075.00",2021-09-23,north
1381,pink morsel,$5.00,478,"$2,390.00",2021-09-23,south
1382,pink morsel,$5.00,497,"$2,485.00",2021-09-23,east
1383,pink morsel,$5.00,495,"$2,475.00",2021-09-23,west
1384,pink morsel,$5.00,445,"$2,225.00",2021-09-24,north
1385,pink morsel,$5.00,465,"$2,325.00",2021-09-24,south
1386,pink morsel,$5.00,439,"$2,195.00",2021-09-24,east
1387,pink morsel,$5.00,482,"$2,410.00",2021-09-24,west
1388,pink morsel,$5.00,457,"$2,285.00",2021-09-25,north
1389,pink morsel,$5.00,400,"$2,000.00",2021-09-25,south
1390,pink morsel,$5.00,469,"$2,345.00",2021-09-25,east
1391,pink morsel,$5.00,480,"$2,400.00",2021-09-25,west
1392,pink morsel,$5.00,452,"$2,260.00",2021-09-26,north
1393,pink morsel,$5.00,460,"$2,300.00",2021-09-26,south
1394,pink morsel,$5.00,430,"$2,150.00",2021-09-26,east
1395,pink morsel,$5.00,440,"$2,200.00",2021-09-26,west
1396,pink morsel,$5.00,428,"$2,140.00",2021-09-27,north
1397,pink morsel,$5.00,473,"$2,365.00",2021-09-27,south
1398,pink morsel,$5.00,418,"$2,090.00",2021-09-27,east
1399,pink morsel,$5.00,423,"$2,115.00",2021-09-27,west
1400,pink morsel,$5.00,414,"$2,070.00",2021-09-28,north
1401,pink morsel,$5.00,417,"$2,085.00",2021-09-28,south
1402,pink morsel,$5.00,487,"$2,435.00",2021-09-28,east
1403,pink morsel,$5.00,423,"$2,115.00",2021-09-28,west
1404,pink morsel,$5.00,468,"$2,340.00",2021-09-29,north
1405,pink morsel,$5.00,445,"$2,225.00",2021-09-29,south
1406,pink morsel,$5.00,428,"$2,140.00",2021-09-29,east
1407,pink morsel,$5.00,448,"$2,240.00",2021-09-29,west
1408,pink morsel,$5.00,400,"$2,000.00",2021-09-30,north
1409,pink morsel,$5.00,435,"$2,175.00",2021-09-30,south
1410,pink morsel,$5.00,404,"$2,020.00",2021-09-30,east
1411,pink morsel,$5.00,485,"$2,425.00",2021-09-30,west
1412,pink morsel,$5.00,470,"$2,350.00",2021-10-01,north
1413,pink morsel,$5.00,443,"$2,215.00",2021-10-01,south
1414,pink morsel,$5.00,469,"$2,345.00",2021-10-01,east
1415,pink morsel,$5.00,472,"$2,360.00",2021-10-01,west
1416,pink morsel,$5.00,474,"$2,370.00",2021-10-02,north
1417,pink morsel,$5.00,436,"$2,180.00",2021-10-02,south
1418,pink morsel,$5.00,400,"$2,000.00",2021-10-02,east
1419,pink morsel,$5.00,447,"$2,235.00",2021-10-02,west
1420,pink morsel,$5.00,411,"$2,055.00",2021-10-03,north
1421,pink morsel,$5.00,453,"$2,265.00",2021-10-03,south
1422,pink morsel,$5.00,433,"$2,165.00",2021-10-03,east
1423,pink morsel,$5.00,433,"$2,165.00",2021-10-03,west
1424,pink morsel,$5.00,427,"$2,135.00",2021-10-04,north
1425,pink morsel,$5.00,479,"$2,395.00",2021-10-04,south
1426,pink morsel,$5.00,448,"$2,240.00",2021-10-04,east
1427,pink morsel,$5.00,459,"$2,295.00",2021-10-04,west
1428,pink morsel,$5.00,485,"$2,425.00",2021-10-05,north
1429,pink morsel,$5.00,451,"$2,255.00",2021-10-05,south
1430,pink morsel,$5.00,429,"$2,145.00",2021-10-05,east
1431,pink morsel,$5.00,400,"$2,000.00",2021-10-05,west
1432,pink morsel,$5.00,418,"$2,090.00",2021-10-06,north
1433,pink morsel,$5.00,478,"$2,390.00",2021-10-06,south
1434,pink morsel,$5.00,424,"$2,120.00",2021-10-06,east
1435,pink morsel,$5.00,481,"$2,405.00",2021-10-06,west
1436,pink morsel,$5.00,474,"$2,370.00",2021-10-07,north
1437,pink morsel,$5.00,416,"$2,080.00",2021-10-07,south
1438,pink morsel,$5.00,432,"$2,160.00",2021-10-07,east
1439,pink morsel,$5.00,454,"$2,270.00",2021-10-07,west
1440,pink morsel,$5.00,491,"$2,455.00",2021-10-08,north
1441,pink morsel,$5.00,472,"$2,360.00",2021-10-08,south
1442,pink morsel,$5.00,417,"$2,085.00",2021-10-08,east
1443,pink morsel,$5.00,409,"$2,045.00",2021-10-08,west
1444,pink morsel,$5.00,452,"$2,260.00",2021-10-09,north
1445,pink morsel,$5.00,460,"$2,300.00",2021-10-09,south
1446,pink morsel,$5.00,413,"$2,065.00",2021-10-09,east
1447,pink morsel,$5.00,405,"$2,025.00",2021-10-09,west
1448,pink morsel,$5.00,480,"$2,400.00",2021-10-10,north
1449,pink morsel,$5.00,451,"$2,255.00",2021-10-10,south
1450,pink morsel,$5.00,467,"$2,335.00",2021-10-10,east
1451,pink morsel,$5.00,492,"$2,460.00",2021-10-10,west
1452,pink morsel,$5.00,424,"$2,120.00",2021-10-11,north
1453,pink morsel,$5.00,446,"$2,230.00",2021-10-11,south
1454,pink morsel,$5.00,439,"$2,195.00",2021-10-11,east
1455,pink morsel,$5.00,441,"$2,205.00",2021-10-11,west
1456,pink morsel,$5.00,421,"$2,105.00",2021-10-12,north
1457,pink morsel,$5.00,421,"$2,105.00",2021-10-12,south
1458,pink morsel,$5.00,413,"$2,065.00",2021-10-12,east
1459,pink morsel,$5.00,401,"$2,005.00",2021-10-12,west
1460,pink morsel,$5.00,441,"$2,205.00",2021-10-13,north
1461,pink morsel,$5.00,499,"$2,495.00",2021-10-13,south
1462,pink morsel,$5.00,425,"$2,125.00",2021-10-13,east
1463,pink morsel,$5.00,482,"$2,410.00",2021-10-13,west
1464,pink morsel,$5.00,464,"$2,320.00",2021-10-14,north
1465,pink morsel,$5.00,402,"$2,010.00",2021-10-14,south
1466,pink morsel,$5.00,466,"$2,330.00",2021-10-14,east
1467,pink morsel,$5.00,455,"$2,275.00",2021-10-14,west
1468,pink morsel,$5.00,461,"$2,305.00",2021-10-15,north
1469,pink morsel,$5.00,485,"$2,425.00",2021-10-15,south
1470,pink morsel,$5.00,462,"$2,310.00",2021-10-15,east
1471,pink morsel,$5.00,418,"$2,090.00",2021-10-15,west
1472,pink morsel,$5.00,497,"$2,485.00",2021-10-16,north
1473,pink morsel,$5.00,483,"$2,415.00",2021-10-16,south
1474,pink morsel,$5.00,479,"$2,395.00",2021-10-16,east
1475,pink morsel,$5.00,418,"$2,090.00",2021-10-16,west
1476,pink morsel,$5.00,402,"$2,010.00",2021-10-17,north
1477,pink morsel,$5.00,417,"$2,085.00",2021-10-17,south
1478,pink morsel,$5.00,450,"$2,250.00",2021-10-17,east
1479,pink morsel,$5.00,490,"$2,450.00",2021-10-17,west
1480,pink morsel,$5.00,446,"$2,230.00",2021-10-18,north
1481,pink morsel,$5.00,462,"$2,310.00",2021-10-18,south
1482,pink morsel,$5.00,401,"$2,005.00",2021-10-18,east
1483,pink morsel,$5.00,405,"$2,025.00",2021-10-18,west
1484,pink morsel,$5.00,417,"$2,085.00",2021-10-19,north
1485,pink morsel,$5.00,455,"$2,275.00",2021-10-19,south
1486,pink morsel,$5.00,444,"$2,220.00",2021-10-19,east
1487,pink morsel,$5.00,479,"$2,395.00",2021-10-19,west
1488,pink morsel,$5.00,414,"$2,070.00",2021-10-20,north
1489,pink morsel,$5.00,442,"$2,210.00",2021-10-20,south
1490,pink morsel,$5.00,458,"$2,290.00",2021-10-20,east
1491,pink morsel,$5.00,476,"$2,380.00",2021-10-20,west
1492,pink morsel,$5.00,495,"$2,475.00",2021-10-21,north
1493,pink morsel,$5.00,435,"$2,175.00",2021-10-21,south
1494,pink morsel,$5.00,403,"$2,015.00",2021-10-21,east
1495,pink morsel,$5.00,423,"$2,115.00",2021-10-21,west
1496,pink morsel,$5.00,406,"$2,030.00",2021-10-22,north
1497,pink morsel,$5.00,480,"$2,400.00",2021-10-22,south
1498,pink morsel,$5.00,436,"$2,180.00",2021-10-22,east
1499,pink morsel,$5.00,469,"$2,345.00",2021-10-22,west
1500,pink morsel,$5.00,497,"$2,485.00",2021-10-23,north
1501,pink morsel,$5.00,445,"$2,225.00",2021-10-23,south
1502,pink morsel,$5.00,419,"$2,095.00",2021-10-23,east
1503,pink morsel,$5.00,470,"$2,350.00",2021-10-23,west
1504,pink morsel,$5.00,463,"$2,315.00",2021-10-24,north
1505,pink morsel,$5.00,431,"$2,155.00",2021-10-24,south
1506,pink morsel,$5.00,461,"$2,305.00",2021-10-24,east
1507,pink morsel,$5.00,450,"$2,250.00",2021-10-24,west
1508,pink morsel,$5.00,494,"$2,470.00",2021-10-25,north
1509,pink morsel,$5.00,427,"$2,135.00",2021-10-25,south
1510,pink morsel,$5.00,451,"$2,255.00",2021-10-25,east
1511,pink morsel,$5.00,454,"$2,270.00",2021-10-25,west
1512,pink morsel,$5.00,482,"$2,410.00",2021-10-26,north
1513,pink morsel,$5.00,498,"$2,490.00",2021-10-26,south
1514,pink morsel,$5.00,450,"$2,250.00",2021-10-26,east
1515,pink morsel,$5.00,444,"$2,220.00",2021-10-26,west
1516,pink morsel,$5.00,429,"$2,145.00",2021-10-27,north
1517,pink morsel,$5.00,429,"$2,145.00",2021-10-27,south
1518,pink morsel,$5.00,490,"$2,450.00",2021-10-27,east
1519,pink morsel,$5.00,418,"$2,090.00",2021-10-27,west
1520,pink morsel,$5.00,433,"$2,165.00",2021-10-28,north
1521,pink morsel,$5.00,471,"$2,355.00",2021-10-28,south
1522,pink morsel,$5.00,463,"$2,315.00",2021-10-28,east
1523,pink morsel,$5.00,460,"$2,300.00",2021-10-28,west
1524,pink morsel,$5.00,445,"$2,225.00",2021-10-29,north
1525,pink morsel,$5.00,435,"$2,175.00",2021-10-29,south
1526,pink morsel,$5.00,487,"$2,435.00",2021-10-29,east
1527,pink morsel,$5.00,407,"$2,035.00",2021-10-29,west
1528,pink morsel,$5.00,486,"$2,430.00",2021-10-30,north
1529,pink morsel,$5.00,436,"$2,180.00",2021-10-30,south
1530,pink morsel,$5.00,412,"$2,060.00",2021-10-30,east
1531,pink morsel,$5.00,494,"$2,470.00",2021-10-30,west
1532,pink morsel,$5.00,480,"$2,400.00",2021-10-31,north
1533,pink morsel,$5.00,444,"$2,220.00",2021-10-31,south
1534,pink morsel,$5.00,479,"$2,395.00",2021-10-31,east
1535,pink morsel,$5.00,424,"$2,120.00",2021-10-31,west
1536,pink morsel,$5.00,416,"$2,080.00",2021-11-01,north
1537,pink morsel,$5.00,489,"$2,445.00",2021-11-01,south
1538,pink morsel,$5.00,483,"$2,415.00",2021-11-01,east
1539,pink morsel,$5.00,471,"$2,355.00",2021-11-01,west
1540,pink morsel,$5.00,481,"$2,405.00",2021-11-02,north
1541,pink morsel,$5.00,424,"$2,120.00",2021-11-02,south
1542,pink morsel,$5.00,439,"$2,195.00",2021-11-02,east
1543,pink morsel,$5.00,405,"$2,025.00",2021-11-02,west
1544,pink morsel,$5.00,461,"$2,305.00",2021-11-03,north
1545,pink morsel,$5.00,407,"$2,035.00",2021-11-03,south
1546,pink morsel,$5.00,417,"$2,085.00",2021-11-03,east
1547,pink morsel,$5.00,457,"$2,285.00",2021-11-03,west
1548,pink morsel,$5.00,441,"$2,205.00",2021-11-04,north
1549,pink morsel,$5.00,431,"$2,155.00",2021-11-04,south
1550,pink morsel,$5.00,421,"$2,105.00",2021-11-04,east
1551,pink morsel,$5.00,417,"$2,085.00",2021-11-04,west
1552,pink morsel,$5.00,495,"$2,475.00",2021-11-05,north
1553,pink morsel,$5.00,485,"$2,425.00",2021-11-05,south
1554,pink morsel,$5.00,466,"$2,330.00",2021-11-05,east
1555,pink morsel,$5.00,441,"$2,205.00",2021-11-05,west
1556,pink morsel,$5.00,447,"$2,235.00",2021-11-06,north
1557,pink morsel,$5.00,410,"$2,050.00",2021-11-06,south
1558,pink morsel,$5.00,491,"$2,455.00",2021-11-06,east
1559,pink morsel,$5.00,413,"$2,065.00",2021-11-06,west
1560,pink morsel,$5.00,442,"$2,210.00",2021-11-07,north
1561,pink morsel,$5.00,413,"$2,065.00",2021-11-07,south
1562,pink morsel,$5.00,443,"$2,215.00",2021-11-07,east
1563,pink morsel,$5.00,455,"$2,275.00",2021-11-07,west
1564,pink morsel,$5.00,401,"$2,005.00",2021-11-08,north
1565,pink morsel,$5.00,424,"$2,120.00",2021-11-08,south
1566,pink morsel,$5.00,428,"$2,140.00",2021-11-08,east
1567,pink morsel,$5.00,452,"$2,260.00",2021-11-08,west
1568,pink morsel,$5.00,433,"$2,165.00",2021-11-09,north
1569,pink morsel,$5.00,400,"$2,000.00",2021-11-09,south
1570,pink morsel,$5.00,487,"$2,435.00",2021-11-09,east
1571,pink morsel,$5.00,450,"$2,250.00",2021-11-09,west
1572,pink morsel,$5.00,497,"$2,485.00",2021-11-10,north
1573,pink morsel,$5.00,418,"$2,090.00",2021-11-10,south
1574,pink morsel,$5.00,405,"$2,025.00",2021-11-10,east
1575,pink morsel,$5.00,473,"$2,365.00",2021-11-10,west
1576,pink morsel,$5.00,430,"$2,150.00",2021-11-11,north
1577,pink morsel,$5.00,432,"$2,160.00",2021-11-11,south
1578,pink morsel,$5.00,407,"$2,035.00",2021-11-11,east
1579,pink morsel,$5.00,489,"$2,445.00",2021-11-11,west
1580,pink morsel,$5.00,470,"$2,350.00",2021-11-12,north
1581,pink morsel,$5.00,426,"$2,130.00",2021-11-12,south
1582,pink morsel,$5.00,409,"$2,045.00",2021-11-12,east
1583,pink morsel,$5.00,498,"$2,490.00",2021-11-12,west
1584,pink morsel,$5.00,463,"$2,315.00",2021-11-13,north
1585,pink morsel,$5.00,442,"$2,210.00",2021-11-13,south
1586,pink morsel,$5.00,469,"$2,345.00",2021-11-13,east
1587,pink morsel,$5.00,457,"$2,285.00",2021-11-13,west
1588,pink morsel,$5.00,445,"$2,225.00",2021-11-14,north
1589,pink morsel,$5.00,438,"$2,190.00",2021-11-14,south
1590,pink morsel,$5.00,499,"$2,495.00",2021-11-14,east
1591,pink morsel,$5.00,497,"$2,485.00",2021-11-14,west
1592,pink morsel,$5.00,421,"$2,105.00",2021-11-15,north
1593,pink morsel,$5.00,485,"$2,425.00",2021-11-15,south
1594,pink morsel,$5.00,431,"$2,155.00",2021-11-15,east
1595,pink morsel,$5.00,499,"$2,495.00",2021-11-15,west
1596,pink morsel,$5.00,497,"$2,485.00",2021-11-16,north
1597,pink morsel,$5.00,445,"$2,225.00",2021-11-16,south
1598,pink morsel,$5.00,463,"$2,315.00",2021-11-16,east
1599,pink morsel,$5.00,460,"$2,300.00",2021-11-16,west
1600,pink morsel,$5.00,433,"$2,165.00",2021-11-17,north
1601,pink morsel,$5.00,448,"$2,240.00",2021-11-17,south
1602,pink morsel,$5.00,458,"$2,290.00",2021-11-17,east
1603,pink morsel,$5.00,405,"$2,025.00",2021-11-17,west
1604,pink morsel,$5.00,416,"$2,080.00",2021-11-18,north
1605,pink morsel,$5.00,465,"$2,325.00",2021-11-18,south
1606,pink morsel,$5.00,421,"$2,105.00",2021-11-18,east
1607,pink morsel,$5.00,449,"$2,245.00",2021-11-18,west
1608,pink morsel,$5.00,436,"$2,180.00",2021-11-19,north
1609,pink morsel,$5.00,436,"$2,180.00",2021-11-19,south
1610,pink morsel,$5.00,469,"$2,345.00",2021-11-19,east
1611,pink morsel,$5.00,487,"$2,435.00",2021-11-19,west
1612,pink morsel,$5.00,498,"$2,490.00",2021-11-20,north
1613,pink morsel,$5.00,432,"$2,160.00",2021-11-20,south
1614,pink morsel,$5.00,492,"$2,460.00",2021-11-20,east
1615,pink morsel,$5.00,408,"$2,040.00",2021-11-20,west
1616,pink morsel,$5.00,402,"$2,010.00",2021-11-21,north
1617,pink morsel,$5.00,488,"$2,440.00",2021-11-21,south
1618,pink morsel,$5.00,438,"$2,190.00",2021-11-21,east
1619,pink morsel,$5.00,473,"$2,365.00",2021-11-21,west
1620,pink morsel,$5.00,429,"$2,145.00",2021-11-22,north
1621,pink morsel,$5.00,484,"$2,420.00",2021-11-22,south
1622,pink morsel,$5.00,440,"$2,200.00",2021-11-22,east
1623,pink morsel,$5.00,415,"$2,075.00",2021-11-22,west
1624,pink morsel,$5.00,415,"$2,075.00",2021-11-23,north
1625,pink morsel,$5.00,490,"$2,450.00",2021-11-23,south
1626,pink morsel,$5.00,456,"$2,280.00",2021-11-23,east
1627,pink morsel,$5.00,444,"$2,220.00",2021-11-23,west
1628,pink morsel,$5.00,482,"$2,410.00",2021-11-24,north
1629,pink morsel,$5.00,403,"$2,015.00",2021-11-24,south
1630,pink morsel,$5.00,404,"$2,020.00",2021-11-24,east
1631,pink morsel,$5.00,412,"$2,060.00",2021-11-24,west
1632,pink morsel,$5.00,482,"$2,410.00",2021-11-25,north
1633,pink morsel,$5.00,497,"$2,485.00",2021-11-25,south
1634,pink morsel,$5.00,489,"$2,445.00",2021-11-25,east
1635,pink morsel,$5.00,457,"$2,285.00",2021-11-25,west
1636,pink morsel,$5.00,498,"$2,490.00",2021-11-26,north
1637,pink morsel,$5.00,443,"$2,215.00",2021-11-26,south
1638,pink morsel,$5.00,403,"$2,015.00",2021-11-26,east
1639,pink morsel,$5.00,414,"$2,070.00",2021-11-26,west
1640,pink morsel,$5.00,434,"$2,170.00",2021-11-27,north
1641,pink morsel,$5.00,447,"$2,235.00",2021-11-27,south
1642,pink morsel,$5.00,429,"$2,145.00",2021-11-27,east
1643,pink morsel,$5.00,474,"$2,370.00",2021-11-27,west
1644,pink morsel,$5.00,407,"$2,035.00",2021-11-28,north
1645,pink morsel,$5.00,467,"$2,335.00",2021-11-28,south
1646,pink morsel,$5.00,478,"$2,390.00",2021-11-28,east
1647,pink morsel,$5.00,500,"$2,500.00",2021-11-28,west
1648,pink morsel,$5.00,436,"$2,180.00",2021-11-29,north
1649,pink morsel,$5.00,499,"$2,495.00",2021-11-29,south
1650,pink morsel,$5.00,434,"$2,170.00",2021-11-29,east
1651,pink morsel,$5.00,455,"$2,275.00",2021-11-29,west
1652,pink morsel,$5.00,453,"$2,265.00",2021-11-30,north
1653,pink morsel,$5.00,407,"$2,035.00",2021-11-30,south
1654,pink morsel,$5.00,496,"$2,480.00",2021-11-30,east
1655,pink morsel,$5.00,478,"$2,390.00",2021-11-30,west
